cleaned_text,text_cleaned,sentiment_label,sentiment_score
iya takutnya begitu harus bener bener masaknya jangan asal masak dan harus ekstra enak dan bermanfaat dan bergizi lah saya dukun program tapi kalian harus bener bener masaknya yah semoga bisa saling sadar diri gak pada egois,iya takut bener bener masak jangan asal masak ekstra enak manfaat gizi lah dukun program kalian bener bener masak yah moga saling sadar diri egois,LABEL_4,0.2541399300098419
mulai,mulai,LABEL_1,0.24633076786994934
mungkin proses masak nya terlalu kecepatan bisa di jam malam atau di jam yg masih lama di makan bisa jdi makanan yg masih panas lngsung ditutup jdi hawa panas ga keluar jdi menyimpan uap di dalam,mungkin proses masak nya terlalu cepat jam malam jam lama makan jdi makan panas lngsung tutup jdi hawa panas keluar jdi simpan uap,LABEL_4,0.32313182950019836
bukan sehat malah penyakit,bukan sehat malah sakit,LABEL_4,0.24820925295352936
dimana otak kalian para pemerintah yg kami beri kepercayaan kalau tidak sanggup mundurkalian susah sekali mengaku salah ini nyawa manusia bukan hewan,otak kalian perintah beri percaya kalau sanggup mundurkalian susah sekali aku salah nyawa manusia bukan hewan,LABEL_4,0.2900286912918091
awas dek nanti di marahin stafsus corbuzier,awas dek marahin stafsus corbuzier,LABEL_4,0.28209492564201355
pengawas nya ke mne tuhh,awas nya mne tuhh,LABEL_4,0.2594771087169647
biar orang tua yg bikin mkanan,biar orang tua bikin mkanan,LABEL_1,0.2561023235321045
gamake sendok gaslighting terossss rakabuming,gamake sendok gaslighting terossss rakabuming,LABEL_4,0.26453638076782227
selamat menikmati kaum,selamat nikmat kaum,LABEL_3,0.25960808992385864
banyak negara mahu belajar mcm mana perlaksanaan nya,banyak negara mahu ajar mcm mana laksana nya,LABEL_4,0.2627556622028351
tragis,tragis,LABEL_3,0.28190916776657104
lu pikir bikin mkn gratis gampang mkn tu program lu,lu pikir bikin mkn gratis gampang mkn tu program lu,LABEL_4,0.277157723903656
ini semua gara gara elu susah diajak perubahan dan malah pilih lanjutkan emang anj yf milih tanggung jawab lu anj,semua gara gara elu susah ajak ubah malah pilih lanjut emang anj yf milih tanggung jawab lu anj,LABEL_4,0.277855783700943
hal hal spt ini adalah ekses negatif yg sebenarnya sudah bisa di mitigasi oleh pihak yg berkompetenkedepan masih akan timbul permasalahan spt korupsigagal bayar keracunan dan kecemburuan,spt ekses negatif benar mitigasi pihak berkompetenkedepan timbul masalah spt korupsigagal bayar racun cemburu,LABEL_4,0.30904972553253174
bukan basi itu hanya ga bersyukur,bukan basi syukur,LABEL_3,0.2274063378572464
itulah akibat makan grati coba kalo pendidikan gtaris bisa taubukanya ta,akibat makan grati coba kalo didik gtaris taubukanya ta,LABEL_4,0.2894521653652191
amanat nasional rakabuming,amanat nasional rakabuming,LABEL_3,0.26727041602134705
mbg makanan basi gratis,mbg makan basi gratis,LABEL_4,0.2584351599216461
yang katanya om om buzzer harus besyukur walau dikasih makanan yang ternyata basi kalau g dimakan nanti di kep lk,kata om om buzzer besyukur kasih makan nyata basi kalau g makan kep lk,LABEL_4,0.25512176752090454
ambisi yg sangat di paksakan,ambisi sangat paksa,LABEL_3,0.2594829499721527
udah bagus di kasi pendidikan gratis malah pilih makan gratis to lol emng,udah bagus kasi didik gratis malah pilih makan gratis to lol emng,LABEL_4,0.2771555185317993
colek dong dedi corbuzer,colek dong dedi corbuzer,LABEL_4,0.26107311248779297
astagfirullah itu bukan makan gratis bergizi namanya ini makan gratis basi,astagfirullah bukan makan gratis gizi nama makan gratis basi,LABEL_4,0.27919021248817444
ya alloh mubadzir,alloh mubadzir,LABEL_3,0.24778538942337036
program yg justru mubazir tdk tepat saaaran,program justru mubazir tdk tepat saaaran,LABEL_4,0.2973071336746216
makananbasigratis,makananbasigratis,LABEL_3,0.2720716595649719
cari sehat malah bikin mual perut,cari sehat malah bikin mual perut,LABEL_4,0.25872334837913513
tapi masak dr subuh jadi ujung ujungnya basi,masak dr subuh jadi ujung ujung basi,LABEL_4,0.2532753050327301
sebenarnya baik program pak presiden tetapi di balik program tersebut akan ada dampak negatifnya penyedia jasa tetap akan utamakan keuntungan perusahaannya akan terjadi kongkalingkong antara penyedia pelaksana kegiatan apakah makanan yang akan disediakan dari tempat makanan dibuat sampai ke lokasi sekolah jauh atau dekat mengingat makanan tersebut akan menjadi beda cita rasa ada baiknya di setiap sekolah yang ada makanan tersebut dibuatdimasak hal itu sudah membantu masyarakat didekat sekolah untuk mendapatkan jasa,benar baik program pak presiden balik program sebut dampak negatif sedia jasa tetap utama untung usaha jadi kongkalingkong sedia laksana giat makan sedia tempat makan buat lokasi sekolah jauh dekat ingat makan sebut jadi beda cita rasa baik sekolah makan sebut dibuatdimasak bantu masyarakat dekat sekolah dapat jasa,LABEL_4,0.32579493522644043
mbg adalah program sia sia ngasih makan anak itu tugas orang tua bukan negara,mbg program sia sia ngasih makan anak tugas orang tua bukan negara,LABEL_4,0.3000020980834961
hati hati dek nanti di marahin sama om deddy kokbuzzer,hati hati dek marahin sama om deddy kokbuzzer,LABEL_4,0.2905507981777191
gini yah salah yang masaknya,gin yah salah masak,LABEL_4,0.23380278050899506
ibu tolong bedakan tidak terbiasa dengan keracunan anak kepala sakit mual dan muntah serta perut yg sakit itu merupakan gejala food poisoning tidak usah berkelit lah,ibu beda biasa racun anak kepala sakit mual muntah perut sakit rupa gejala food poisoning usah kelit lah,LABEL_4,0.310331255197525
program asal bunyi tanpa dipikir terlebih dahulu yg penting bisa dijadikan proyek lahan korupsi,program asal bunyi pikir lebih penting jadi proyek lahan korupsi,LABEL_4,0.2778436839580536
selamat bapak prabowo sepertinya programmu kali ini tidak akan bertahan lama,selamat bapak prabowo seperti program kali tahan lama,LABEL_4,0.2676467299461365
enak makan dirumah karena lebih bergizi,enak makan rumah lebih gizi,LABEL_4,0.24556349217891693
katanya diawasi oleh bgn,kata awas bgn,LABEL_4,0.26175108551979065
om botak coba suruh makan itu nasi box nya dek jgn bolehin ngeluh,om botak coba suruh makan nasi box nya dek jgn bolehin ngeluh,LABEL_4,0.29854005575180054
bolehkah jujurr,boleh jujurr,LABEL_3,0.25376445055007935
putus rekanan kateringnyag bertanggung jawabtuntut jabgan diam,putus rekan kateringnyag tanggung jawabtuntut jabgan diam,LABEL_4,0.2930571734905243
kata ahok menjadi kenyataan,kata ahok jadi nyata,LABEL_3,0.23687149584293365
inalillahi wa innailaihi rojiun sungguh ironis bangsa indonesia,inalillahi wa innailaihi rojiun sungguh ironis bangsa indonesia,LABEL_4,0.3433343172073364
kata smart people harus bersyukur ya kan om corbuzier,kata smart people syukur kan om corbuzier,LABEL_1,0.2646922469139099
mana neeh buzzer pak wowo dan dedi kokbuzzzer,mana neeh buzzer pak wowo dedi kokbuzzzer,LABEL_4,0.24310104548931122
yg masak yg bertanggung jawab,masak tanggung jawab,LABEL_3,0.2362770438194275
emang sebanyak itu murid yg dikasih makan aku rasa ngak bakalan ke pantau keamanan makanannya mending kasihin aja uangnya ke orang tuanya masing buat masak sendiri,emang banyak murid kasih makan aku rasa ngak bakal pantau aman makan mending kasihin aja uang orang tua masing buat masak sendiri,LABEL_4,0.26876169443130493
aku bukan pemilih nya jadi nga usah kasih ke anak sy nnti sy buatin sendiri aja bekalnya sehat sempurna,aku bukan pilih nya jadi nga usah kasih anak sy nnti sy buatin sendiri aja bekal sehat sempurna,LABEL_4,0.27308547496795654
ya allah ini program baru berjalan bulan kasus di mana mana mafia di mana mana ini utk anak loh masa depan negara masa sampai ada makanan basi memalukan banget,allah program baru jalan bulan kasus mana mana mafia mana mana utk anak loh masa depan negara masa makan basi malu banget,LABEL_4,0.3097890019416809
banyak banget pendukung coba anak mrk yg makan,banyak banget dukung coba anak mrk makan,LABEL_4,0.2683202922344208
emang nga efisien cuma proyek bagi duit aja mending jg uangnya langsung kasih masyarakat ke orang tua langsung,emang nga efisien cuma proyek duit aja mending jg uang langsung kasih masyarakat orang tua langsung,LABEL_4,0.2749801576137543
malah hegienis masakan ibu di rumah,malah hegienis masakan ibu rumah,LABEL_4,0.256814181804657
kritikan d terima koq ma pemerintah blansmpek membuat anak skit psti ntar d investigasi yg memasak,kritik d terima koq ma perintah blansmpek buat anak skit psti ntar d investigasi masak,LABEL_4,0.31093165278434753
itu perlu diperhatiakan lg oleh bgn di bagian pengelolaan karena bnyak anak yg tertlong mendpatkan makan gratis iniintinya maslh ini di selesaikan dlu,perlu diperhatiakan lg bgn bagi kelola bnyak anak tertlong mendpatkan makan gratis iniintinya maslh selesai dlu,LABEL_4,0.3390581011772156
yg salah adalah penyedia makanan,salah sedia makan,LABEL_3,0.25111550092697144
𝑡𝑑𝑘 𝑢𝑠𝑎ℎ 𝑚𝑘𝑛 𝑘𝑙𝑤 𝑡𝑒𝑟𝑙ℎ𝑡 𝑏𝑎𝑠𝑖,     ,LABEL_3,0.25633400678634644
cuman buang duit entah apa yg ada di otaknya,cuman buang duit entah apa otak,LABEL_3,0.2223711460828781
jadi tak bergizi siapa yg tanggung jawab,jadi tak gizi siapa tanggung jawab,LABEL_4,0.2668391466140747
hilirisasi digitalopo to branasal bunyi biar dikira cerdas ya,hilir digitalopo to branasal bunyi biar kira cerdas,LABEL_4,0.24507787823677063
inimah diracuni,inimah racun,LABEL_3,0.27055758237838745
mayan lahgak ke makanbisa buat makan gondit makan tuh gemoyajak goyaang,mayan lahgak makanbisa buat makan gondit makan tuh gemoyajak goyaang,LABEL_4,0.28022342920303345
bukan makann bergizi tp itu makanan basi yg akhirnya beracun astahgfirullah untung sekolah anakku blm pernah ada mkn gratis,bukan makann gizi tp makan basi akhir racun astahgfirullah untung sekolah anak blm pernah mkn gratis,LABEL_4,0.31032225489616394
anak sekolah terlalu jujur,anak sekolah terlalu jujur,LABEL_3,0.2614918649196625
bangkit terus bersuara bongkar jgn gantar lawanlawan lawan,bangkit terus suara bongkar jgn gantar lawanlawan lawan,LABEL_4,0.3124993145465851
harusnya kritik diterima dan di cek kebenarannya cek juga yg membuat,harus kritik terima cek benar cek buat,LABEL_4,0.30551421642303467
anjing kali yg bilang bersyukur dpat makan ad juga yg bilng ada yg mau merusak citra prabowo mendukung boleh tapi bodoh jagnlah,anjing kali bilang syukur dpat makan ad bilng mau rusak citra prabowo dukung bodoh jagnlah,LABEL_4,0.32901111245155334
kasi uang saja spy ortuanya siap makan dr rumah jauh lbh aman,kasi uang spy ortuanya siap makan dr rumah jauh lbh aman,LABEL_4,0.2850780189037323
program makan gratis koq mrnyengsarakan dan membahayakan hidup anak sih,program makan gratis koq mrnyengsarakan bahaya hidup anak sih,LABEL_4,0.30862176418304443
vendor cateringnya harus di awasi dan diberi regulasi,vendor cateringnya awas beri regulasi,LABEL_4,0.2589764893054962
om ded nih pd ngomongin mbg,om ded nih pd ngomongin mbg,LABEL_4,0.2948915660381317
makanan basi gratis,makan basi gratis,LABEL_3,0.2587107717990875
ujung ujungnya buang buang duit krna sistem yg belum proper hadeh,ujung ujung buang buang duit krna sistem proper hadeh,LABEL_4,0.2926900386810303
coba kalau pendidikan geratis kalian akan cerdas,coba kalau didik gerat kalian cerdas,LABEL_4,0.24666990339756012
subianto menyala kucing dapur,subianto nyala kucing dapur,LABEL_3,0.24652425944805145
menu ini seharusnya dikasih khusus para ternak mulyono aja,menu kasih khusus ternak mulyono aja,LABEL_4,0.2747723162174225
mbg lahan basah buat penyelenggara,mbg lahan basah buat selenggara,LABEL_4,0.2719329297542572
mana pengawasnya,mana awas,LABEL_3,0.2557620406150818
makn bergizi boss,makn gizi boss,LABEL_4,0.24799713492393494
org bagian dapur yg perlu di selidiki,org bagi dapur perlu selidik,LABEL_4,0.25439947843551636
mubazir makan gratis kuatkan ekonomi keluarga pasti org tuanya berimakan anaknya makanan bergizi,mubazir makan gratis kuat ekonomi keluarga org tua rima anak makan gizi,LABEL_4,0.3070286512374878
program yang tidak penting,program penting,LABEL_3,0.24502350389957428
segala sesuatu yg dipaksakan hasil nya gak baik,segala paksa hasil nya baik,LABEL_4,0.2739725112915039
gk berguna gratis gk bermanfaat buang angaran,gk guna gratis gk manfaat buang angaran,LABEL_4,0.28827106952667236
pala lu peakata daddy,pala lu peakata daddy,LABEL_4,0.2535133957862854
ahli gizi omong,ahli gizi omong,LABEL_3,0.24813523888587952
itu bukan mbg kalo basi pasti tidak ada gizinya yg ada penyakit,bukan mbg kalo basi gizi sakit,LABEL_4,0.24712710082530975
menu kesukaan dedi,menu suka dedi,LABEL_1,0.23802180588245392
momment makanan lapas dikasih ke anak sd,momment makan lapas kasih anak sd,LABEL_4,0.26711219549179077
itu makanan sehat kekwkwkw,makan sehat kekwkwkw,LABEL_4,0.25298571586608887
kalo azka pasti dimakan kata bapaknya,kalo azka makan kata bapak,LABEL_4,0.25853538513183594
bergizinya dari mana klo busuk semua,gizi mana klo busuk semua,LABEL_4,0.2383318543434143
takut di semprot om dedy ih,takut semprot om dedy ih,LABEL_4,0.264728844165802
dimana letak sehatnya,letak sehat,LABEL_3,0.23407413065433502
suruh aska anaknya om dedi makan nasi kotak ini,suruh aska anak om dedi makan nasi kotak,LABEL_4,0.2913174033164978
hati kedengaran sama si,hati dengar sama si,LABEL_4,0.2602740228176117
mungkin masih panastrus di tutup,mungkin panastrus tutup,LABEL_3,0.2523033618927002
ngasih makanan basi ky ga niat,ngasih makan basi ky niat,LABEL_4,0.27258265018463135
awas dek nanti di bilang anak abah loh,awas dek bilang anak abah loh,LABEL_4,0.26302847266197205
harusnya sejahterakan bapak nya,harus sejahtera bapak nya,LABEL_4,0.2661781311035156
kasih buat anak ternak mulyono mereka lebih membutuhkan,kasih buat anak ternak mulyono lebih butuh,LABEL_4,0.2764168083667755
astaghfirullahaladziim,astaghfirullahaladziim,LABEL_4,0.2609688639640808
mantap program pak wo wo,mantap program pak wo wo,LABEL_4,0.2803555428981781
okey gasss makan gratisss basi,okey gasss makan gratisss basi,LABEL_4,0.2396167814731598
ga ush ada mkn gratis lbih baik penddkn gratis rawan korupsi bubarknmkn gratis,ush mkn gratis lbih baik penddkn gratis rawan korupsi bubarknmkn gratis,LABEL_4,0.32839369773864746
yang salah bkn programnya tp pengelola di lapangan lokasi yang harus di cek krn kelompok masak untuk ribuan anak sekolah sy rasa tdk akan afisien saran sy kalo bisa di rubah jd sekolah kelompok masaknya bisa sd kelompok masak dgn menu yang sama sehingga bisa lebih terkontrol salam sehat,salah bkn program tp kelola lapang lokasi cek krn kelompok masak ribu anak sekolah sy rasa tdk afisien saran sy kalo rubah jd sekolah kelompok masak sd kelompok masak menu sama lebih kontrol salam sehat,LABEL_4,0.3111537992954254
ini di kota kami tolong diusut sampe tuntas,kota usut sampe tuntas,LABEL_4,0.2512825131416321
program tanpa perencanaan yg matangamburadul,program rencana matangamburadul,LABEL_1,0.2679668962955475
program gagal total mending sekolah dan pengobatan gratis,program gagal total mending sekolah obat gratis,LABEL_4,0.2706315815448761
buang duit negara,buang duit negara,LABEL_3,0.2392728626728058
kesalehan terletak pada kateringnya,saleh letak katering,LABEL_3,0.2646094858646393
mubazir,mubazir,LABEL_3,0.2602369785308838
kompor meleduk,kompor leduk,LABEL_3,0.24627520143985748
sekolah awasi to sebelum ke anak bukan salah di program ow tpi masi kurang di pengawasan program su betul ja salahkan program nya e,sekolah awas to anak bukan salah program ow tpi mas kurang awas program su betul ja salah program nya e,LABEL_4,0.3227597177028656
program yg sia cuma membakar uang aja,program sia cuma bakar uang aja,LABEL_4,0.262735515832901
kumpulkan itu semua lalu kasih ke dedi corbuzier,kumpul semua lalu kasih dedi corbuzier,LABEL_4,0.2921023368835449
hadeuhmubazir itu makanan masyaallah,hadeuhmubazir makan masyaallah,LABEL_4,0.2984562814235687
salah program,salah program,LABEL_1,0.2675028443336487
takut coment nanti di lantik jadi stafsus,takut coment lantik jadi stafsus,LABEL_4,0.2843047082424164
mgkn bukan basi krn sdh lama tp mgkn msh panas lalu di tutup rapat jd uapnya mengembun timbul rasa asam spt basin,mgkn bukan basi krn sdh lama tp mgkn msh panas lalu tutup rapat jd uap embun timbul rasa asam spt basin,LABEL_4,0.31289947032928467
itu proyek korupsi,proyek korupsi,LABEL_3,0.2590867578983307
jangan sampai dedy cok buzzer tau,jangan dedy cok buzzer tau,LABEL_4,0.2567690908908844
kasih video ini ke dedy corbuzier,kasih video dedy corbuzier,LABEL_4,0.2684305012226105
kata temanan ku kecamaatan dapur umuum untuk porsi mbg bayangin aja masaknya mulai jam brp kebersihannya terjaga tidaak,kata teman ku kecamaatan dapur umuum porsi mbg bayangin aja masak mulai jam brp bersih jaga tidaak,LABEL_4,0.3056349456310272
kasihin ke azka aja sama om ded sekalian,kasihin azka aja sama om ded sekali,LABEL_4,0.25011876225471497
sayangnya jadi mubazir,sayang jadi mubazir,LABEL_3,0.2557412087917328
nanti su botax marah,su botax marah,LABEL_3,0.2431703805923462
membunuh generasi secara massal,bunuh generasi massal,LABEL_3,0.2548288106918335
mbg b nya adalah,mbg b nya,LABEL_3,0.23911626636981964
